id_number,space_group
1046077,46
1046078,63
1046082,63
1046084,2
1046085,2
1046088,46
1046089,15
1046091,15
1046092,15
1046095,63
1046096,2
10461,167
1046101,15
1046105,15
1046109,1
1046112,15
1046114,2
1046115,15
1046118,15
1046122,1
1046126,1
1046128,1
1046130,1
1046134,15
1046138,5
1046139,1
1046140,15
1046143,46
1046147,2
1046151,2
1046153,2
1046155,2
1046571,1
1046576,2
1046584,1
1046585,5
1046588,15
1046590,63
1046591,1
1046592,1
1046607,71
1046608,139
1046609,15
1046610,1
1046611,139
1046612,5
1046613,139
1046616,5
1046617,129
1046620,1
1046626,15
1046628,15
1046632,129
1046636,5
1046640,15
1046644,36
1046647,1
1046651,15
1046652,129
1046653,5
1046654,129
1046655,5
1046656,2
1046661,15
1046662,5
1046666,15
1046667,2
1046669,15
1046672,5
1046674,15
1046678,9
1046683,15
1046688,15
1046693,63
1046694,9
1046696,46
1046697,9
1046700,1
1046701,15
1046702,1
1046704,9
1046709,1
1046713,1
1046715,63
1046716,2
1046724,9
1046728,8
1046733,15
1046735,15
1046737,2
1046740,9
1046744,15
1046746,2
1046747,1
1046751,15
1046752,15
1046755,2
1046756,9
1046764,2
1046766,63
1046767,1
1046770,46
1046771,8
1046772,46
1046778,46
1046779,1
1046780,1
1046781,1
1046782,55
1046784,1
1046785,63
1046792,63
1046793,63
10468,180
1046803,63
1046804,62
1046805,15
1046807,63
1046808,46
1046809,63
1046811,46
1046815,119
1046817,15
1046820,63
1046822,15
1046824,46
1046832,46
1046836,15
1046839,9
1046840,15
1046844,15
1046848,15
1046181,15
1046184,2
1046185,15
1046186,46
1046188,2
1046189,46
1046192,15
1046194,1
1046197,46
1046198,1
1046203,1
1046206,2
1046211,46
1046217,2
1046226,46
1046228,8
1046232,8
1046237,8
1046238,8
1046242,2
1046244,2
1046246,15
1046249,2
1046251,1
1046252,8
1046253,1
1046254,2
1046264,8
1046266,2
1046267,1
1046270,1
1046272,46
1046275,46
1046281,15
1046282,2
1046283,1
1046286,5
1046287,2
1046291,5
1046293,2
1046296,87
1046297,5
10463,191
1046301,1
1046302,2
1046305,8
1046306,15
1046307,2
1046309,15
1046310,11
1046311,46
1046312,1
1046321,11
1046323,1
1046324,2
1046341,5
1046342,123
1046344,139
1046345,123
1046346,25
1046349,123
1046350,123
1046351,123
1046352,15
1046353,123
1046354,2
1046357,15
1046359,6
1046360,15
1046370,1
1046375,2
1046377,5
1046379,2
1046381,1
1046382,9
1046386,47
1046389,123
1046397,123
10464,62
1046402,2
1046407,15
1046410,2
1046412,2
1046414,2
1046415,2
1046419,2
1046421,2
1046422,2
1046426,2
1046429,2
1046434,2
1046436,6
1046437,2
1046441,2
1046443,2
1046445,2
1046446,2
1046448,2
1046452,1
1046454,2
1046462,2
1046464,1
1046467,2
1046472,2
1046474,1
1046475,1
1046481,15
1046486,15
1046487,5
1046490,2
1046491,1
1046492,15
1046494,1
1046495,9
1046496,2
1046497,15
1046498,1
1046499,1
1046501,1
1046503,1
1046507,1
1046508,15
1046509,15
1046512,1
1046513,1
1046522,1
1046524,1
1046527,5
1046528,15
1046529,1
1046533,15
1046534,9
1046536,1
1046541,15
1046542,63
1046545,1
1046548,1
1046551,15
1046553,1
1046556,15
1046557,15
1046558,1
1046561,2
1043825,7
1043826,68
1043827,161
1043828,161
1043831,43
1043833,15
1043835,62
1043837,161
1043839,31
1043843,161
1043844,7
1043854,7
1043855,14
1043859,8
1043864,7
1043865,7
1043866,62
1043868,62
1043869,62
1043870,7
1043874,7
1043875,63
1043877,14
1043879,62
1043880,161
1043885,8
1043887,7
1043888,8
1043894,7
1043895,7
1043896,7
1043900,31
1043901,14
1043903,7
1043917,7
1043918,62
1043919,7
1043921,31
1043924,7
1043932,7
1043935,70
1043943,62
1043944,7
1043946,14
1043948,7
1043952,14
1043955,7
1043960,14
1043961,62
1043964,62
1043966,7
1043970,7
1043971,70
1043973,85
1043975,7
1043977,7
1043980,7
1043991,7
1043995,7
1043996,7
1044,221
10440,187
1044000,7
1044001,7
1044002,7
1044003,14
1044005,63
1044006,14
1044010,14
1044011,70
1044012,70
1044018,7
1044021,7
1044024,7
1044026,7
1044027,7
1044028,7
1044032,7
1044037,14
1044042,62
1044044,14
1044049,62
1044050,7
1044052,43
1044058,7
1044068,70
1044069,7
1044071,62
1044073,70
1044078,7
1044081,14
1044082,7
1044085,14
1044088,62
1044091,43
1044092,31
1044095,74
1044096,14
1044097,14
1044098,2
1044099,70
10441,166
1044100,43
1044104,70
1044106,14
1044107,7
1044109,12
1044112,46
1044114,70
1044121,7
1044122,43
1044124,14
1044127,70
1044140,1
1044153,166
1044156,1
1044157,12
1044158,12
1044160,166
1044162,70
1044163,70
1044164,43
1044166,14
1044167,14
1044170,43
1044171,19
1044174,2
1044185,70
1044192,70
1044194,14
1044195,14
1044197,14
10442,166
1044202,70
1044203,162
1044205,70
1044206,14
1044207,14
1044208,166
1044214,166
1044215,166
1044218,166
1044221,14
1045731,88
1045734,4
1045736,7
1045742,31
1045744,204
1045759,63
1045767,204
1044626,8
1044628,156
1044634,15
1044635,156
1044636,12
1044639,14
1046160,15
1046168,15
1046171,2
1046172,15
1046176,46
1046177,46
1046180,2
1045211,1
1045231,1
1045238,2
1045241,146
1045279,59
1045281,146
1045293,31
1046562,63
1046563,5
1046564,15
1046565,1
1046566,1
1046567,1
1046569,15
1044222,161
1044224,166
1044226,161
1044227,14
1044229,166
1044230,14
1044234,62
1046850,63
1046855,227
1046856,9
1046861,15
1046866,15
1046867,227
1046871,227
1046873,227
1046875,227
1046883,227
1046890,227
1046891,227
1046893,162
1046897,162
10469,62
1046905,46
1046915,227
1046916,162
1046917,227
1046918,2
1046922,162
1046926,14
1046929,2
1046932,5
1046933,12
1046936,5
1046939,1
1046940,1
1046942,15
1046947,15
1046949,15
1046956,162
1046957,162
1046958,14
1046961,162
1046963,162
1046965,162
1046967,15
1046970,162
1046973,15
1046980,162
1046983,15
1046984,162
1046986,162
1046989,9
1046998,162
1047,167
10470,62
1047007,74
1047012,15
1047015,15
1047016,141
1047017,62
1047018,19
1047019,46
1047020,19
1047021,15
1047025,1
1047029,15
1047030,2
1047032,19
1047036,88
1047046,8
1047047,14
1047051,14
1047052,2
1047054,46
1047057,14
1047058,19
1047059,14
1047060,12
1047061,2
1047067,12
1047070,19
1047071,46
1047074,14
1047075,62
1047076,14
1047077,14
1047085,46
1047086,14
1047088,14
1047090,14
1047092,46
1047093,162
1047100,46
1047105,4
1047107,14
1047109,2
1047110,2
1047112,146
1047117,146
1047119,46
1047121,62
1047130,14
1047131,162
1047132,141
1047139,2
1047141,62
1047142,14
1047145,141
1047148,141
1047149,1
1047150,14
1047152,14
1047153,4
1047156,141
1047167,74
1047169,2
1047170,146
1047173,2
1047182,1
1047183,2
1047184,62
1047187,5
1047188,1
1047190,146
1047193,1
1047195,1
1047199,1
1047200,146
1047202,146
1047208,1
1047222,146
1047226,146
1047231,46
1047232,62
1047237,62
1047238,46
1047240,19
1047241,2
1047243,8
1047244,88
1047245,74
1047248,88
1047249,227
1047251,88
1047258,1
1047261,46
1047266,146
1047267,74
1047268,19
1047270,4
1047300,63
1047301,2
1047303,63
1047307,12
1047312,63
1047314,1
1047315,63
1047316,146
1047318,227
1047325,63
1047328,46
1047331,2
1047337,62
1047339,63
1047341,63
1047343,88
1047345,74
1047347,1
1047348,63
1047349,62
1047355,63
1047356,63
1047358,63
1047359,14
1047361,123
1047362,63
1047370,14
1047375,63
1047380,63
1047381,63
1047384,63
1047386,63
1047387,1
1047389,162
1047395,63
1047397,63
10474,225
1047403,63
1047404,63
1047405,1
1047414,146
1047421,162
1047430,162
1047431,63
1047437,88
1047438,1
1047440,46
1047446,62
1047448,2
1047451,11
1047454,11
1047456,1
1047458,62
1047462,88
1047467,162
1047474,4
1047477,14
1047480,57
1047481,1
1047485,11
1047487,14
1047488,14
1047490,1
1047492,2
1047494,46
1047495,14
1047496,5
1047501,14
1047502,11
1047503,46
1047504,1
1047505,14
1047507,14
1047521,14
1047522,46
1047526,1
1047527,46
1047530,11
1047531,14
1047532,1
1047534,15
1047543,57
1047547,57
1047553,11
1047556,46
1047560,1
1047561,14
1047563,57
1047565,11
1047570,57
1047580,1
1047586,11
1047593,57
1047595,139
1047596,57
10476,11
1047601,57
1047602,2
1047607,63
1047608,14
1047613,13
1047615,63
1047616,63
1047617,13
1047618,63
1047621,63
1047626,63
1047628,14
1047639,63
1047641,63
1047643,63
1047644,63
1047646,63
1047649,57
1047650,63
1047653,13
1047657,63
1047659,63
1047660,63
1047667,63
1047668,63
1047669,63
1047671,63
1047673,63
1047674,13
1047680,63
1047694,63
1047695,57
1047699,1
10477,12
1047701,63
1047705,63
1047707,63
1047709,63
1047711,63
1047717,13
1047720,63
1047722,63
1047724,1
1047726,227
1047736,88
1047738,1
1047748,1
1048148,12
1048150,25
1048153,123
1048159,186
1048162,47
1048164,186
1048165,186
1048167,186
1048171,123
1048172,123
1048178,59
1048179,186
1048180,123
1048188,47
1048190,123
1048194,115
1048196,2
1048197,186
1048199,186
1048204,25
1048209,6
1048224,123
1048225,59
1048230,186
1048233,46
1048235,14
1048236,38
1048239,46
1048241,25
1048242,59
1048243,14
1048244,2
1048245,14
1048246,59
1048247,59
1048252,8
1048253,12
1048255,62
1048259,14
1048260,14
1048264,2
1048266,14
1048269,14
1048270,14
1048271,62
1048275,14
1048276,59
1048278,14
1048280,59
1048300,123
1048301,14
1048312,59
1048315,46
1048316,47
1048318,146
1048319,47
1048321,47
1048324,2
1048325,47
1048327,123
1048330,47
1048331,14
1048332,14
1048335,14
1048339,139
1048345,186
1048346,47
1048348,14
1048350,1
1048352,139
1048359,186
1048365,12
1048366,186
1048370,25
1048371,186
1048376,14
1048379,47
1048382,186
1048383,14
1048385,59
1048386,186
1048387,186
1048389,14
1048391,186
1048392,186
1048393,62
1048396,14
1048397,186
1048399,14
1048406,186
1048407,14
1048410,11
1048411,15
1048412,2
1048419,2
1048423,186
1048425,186
1048426,47
1048428,139
1048432,119
1048433,123
1048438,123
1048444,123
1048447,123
1048457,123
1048458,186
1048461,123
1048464,15
1048468,47
1048483,47
1048485,7
1048486,186
1048488,59
1048490,36
1048495,25
1048496,25
1048499,1
10485,194
1048501,47
1048504,1
1048505,9
1048508,186
1048510,47
1048511,25
1048515,186
1048520,186
1048533,14
1048535,14
1048537,2
1048539,25
1048542,15
1048544,186
1048546,2
1048547,141
1048549,139
1048551,59
1048554,47
1048555,59
1048563,15
1048567,99
1048568,46
1048574,139
1048584,139
1047764,74
1047766,13
1047768,14
1047769,14
1047770,13
1047773,13
1047774,13
1047775,14
1047786,74
1047787,14
1047788,14
1047792,74
1047795,63
1047796,7
1047798,14
10478,62
1047801,11
1047802,15
1047803,11
1047804,123
1047806,85
1047807,14
1047808,11
1047809,11
1047810,14
1047811,14
1047813,11
1047819,139
1047821,13
1047822,85
1047825,14
1047828,85
1047829,162
1047835,123
1047836,85
1047839,11
1047841,11
1047842,162
1047848,14
1047850,14
1047851,139
1047854,11
1047859,14
1047862,14
1047863,85
1047865,11
1047866,14
1047867,47
1047869,11
1047872,14
1047875,11
1047879,14
1047886,11
1047887,11
1047893,11
1047894,14
1047895,83
1047900,14
1047902,14
1047903,14
1047904,11
1047907,14
1047908,14
1047909,14
1047910,14
1047912,14
1047917,11
1047920,11
1047922,14
1047927,11
1047928,11
1047929,14
1047930,14
1047935,14
1047945,14
1047946,14
1047947,14
1047948,14
1047950,14
1047952,14
1047957,14
1047958,14
1047959,14
1047971,14
1047976,8
1047978,8
1047983,8
1047985,8
1047986,8
1047987,8
1047989,1
1047990,8
1047992,14
1048,11
10480,136
1048003,1
1048012,139
1048014,8
1048015,85
1048016,1
1048020,123
1048022,83
1048023,85
1048025,47
1048029,11
1048030,11
1048031,46
1048032,139
1048033,1
1048035,47
1048042,9
1048044,81
1048045,5
1048047,85
1048048,46
1048054,1
1048055,8
1048061,85
1048064,5
1048066,5
1048068,46
1048070,162
1048072,1
1048073,47
1048076,15
1048077,12
1048081,46
1048083,139
1048096,47
1048097,14
1048098,14
1048099,46
10481,12
1048100,139
1048103,123
1048108,186
1048111,46
1048112,123
1048114,14
1048115,186
1048116,123
1048118,186
1048124,123
1061298,194
1061395,221
10614,187
10615,187
1061530,225
10616,187
1061635,166
1061691,139
10617,141
1061732,166
1061766,187
1061769,12
1061772,69
10618,166
1061823,12
1061855,164
1061861,71
1061865,225
1061979,139
1062,221
10620,14
1062030,12
1062055,221
1062072,216
1062078,139
10621,2
1062114,12
1062162,216
1062169,12
10622,225
1062206,164
1062228,164
10623,216
1062306,216
1062310,164
1062345,225
10624,216
1062510,139
1062597,139
1062620,225
1062643,42
1062648,12
1062652,12
1062676,225
10627,221
1062711,225
1062795,216
10628,187
1062805,65
1062817,225
1062842,38
1062893,139
10629,227
1062935,164
1062939,166
1062974,139
1062984,139
1062988,139
1062989,139
10630,225
1063003,187
1063005,191
1063016,139
1063020,12
10631,139
1063118,8
1063133,139
1063156,164
1063174,139
10632,221
1063224,139
1063239,139
1063245,225
1063255,139
1063268,65
1063280,164
10633,227
1063311,139
1063314,225
1063388,216
10634,216
1063495,25
10635,225
1063522,139
1063566,123
1063581,229
10636,11
1063607,166
1063610,191
1063660,227
1063661,221
1063670,63
1063678,160
10637,221
1063752,194
1063755,12
1063764,12
10520,129
1052023,140
10521,164
10523,141
10525,225
10527,71
10528,71
1052892,63
10529,71
1053,221
10530,71
10531,71
10533,62
10534,86
1053454,12
10537,60
1054,123
10543,13
1054555,166
1054584,2
1054609,166
10547,139
1055,225
10550,164
10552,14
10553,58
10554,221
1055423,2
1055491,221
10555,11
10556,11
10558,139
1055899,107
10559,2
1055905,11
1055908,229
1055932,166
1055940,225
1055956,191
1055985,191
1055994,139
1056,206
10560,2
1056004,191
1056027,123
1056059,123
1056079,10
1056308,71
1056351,139
1056366,139
1056376,191
10564,139
1056418,191
1056579,139
10566,63
1056699,221
1056702,225
1056831,10
1056860,225
1056900,221
1056920,221
1056955,225
1056957,63
1056985,123
1057,164
1057015,160
1057084,225
1057125,221
1057139,141
10572,122
1057216,119
1057273,166
1057286,225
1057315,63
1057320,123
1057437,225
1057486,221
10577,57
1057750,221
1057758,225
1057787,71
1057818,227
1057979,225
1058,136
10580,164
1058019,225
10581,164
1058119,225
1058151,221
1058159,221
1058171,225
10582,189
1058315,166
1058331,221
10584,225
1058490,123
1058499,71
1058549,225
1058581,63
1058586,225
1058623,63
1058689,225
1058798,221
1058887,123
1058944,225
1059,221
1059094,25
1059160,221
1059242,221
1059256,194
1059259,63
1059264,225
1059289,63
1059357,225
1059462,191
1059528,12
1059552,123
10596,221
1059612,216
1059621,225
10597,194
1059707,221
1059765,191
10598,194
1059879,221
1059907,225
10600,221
10601,221
1060143,160
10602,221
1060281,139
1060435,225
1060567,51
10606,221
1060680,225
10607,221
1060787,166
10608,221
1060884,160
10609,221
1060962,221
1060967,221
1060982,225
1048593,12
1048596,59
1048597,59
10486,12
1048600,1
1048601,87
1048604,1
1048620,115
1048622,115
1048627,119
1048628,119
1048631,119
1048633,139
1048636,119
1048637,119
1048638,115
1048639,119
1048644,38
1048650,115
1048653,119
1048660,115
1048662,12
1048666,12
1048669,46
1048672,115
1048675,38
1048678,164
1048685,25
1048690,12
1048695,25
10487,14
1048709,12
1048717,115
1048742,46
1048748,46
1048765,31
1048770,14
1048779,31
1048784,15
1048795,31
1048799,4
10488,132
1048803,74
1048812,8
1048819,164
1048821,164
1048826,164
1048836,31
1048842,145
1048846,7
1048850,7
1048852,31
1048853,160
1048854,31
1048855,7
1048859,156
1048861,160
1048863,7
1048867,156
1048868,160
1048872,160
1048875,160
1048881,7
1048882,160
1048889,160
1048892,160
1048893,156
1048896,15
1048899,7
10489,132
1048900,160
1048901,7
1048906,160
1048908,160
1048911,160
1048912,160
1048915,9
1048919,7
1048921,7
1048922,160
1048924,15
1048931,7
1048946,160
1048964,156
1049,189
1049069,7
1049181,14
1049199,2
10492,225
1049202,7
1049203,7
1049205,7
1049207,31
1049210,59
1049213,62
1049220,7
1049221,31
1049223,7
1049224,156
1049227,7
1049228,31
1049231,7
1049234,145
1049235,7
1049236,145
1049239,62
1049240,7
1049241,145
1049243,62
1049246,7
1049253,145
1049264,15
